experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
lookback_10s,lookback,lookback_10s,lookback_20s,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_heading,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,100,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.7359806728113536,0.7046725492425604,0.0313081235687932,0.992850715981806,1.050069396958467,-0.05721868097666094,0.005002849040034634,0.035915697165661495,0.031308123568793145,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_heading,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,100,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,-0.0709235061598803,0.0447927399060884,-0.1157162460659687,0.9994598940697554,0.9439194899329404,0.05554040413681505,-0.12049126207650622,-0.070738636212179,-0.11571624606596864,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_heading,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,100,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.464451918897249,0.4572346806263537,0.007217238270895321,1.0938955948198632,1.10124179256523,-0.007346197745366823,0.006328126177592922,0.0075385134508695216,0.007217238270895376,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9999261897597198,0.9999408403618392,-1.4650602119359313e-05,0.0048720205356392,0.0043617779745071,0.0005102425611321001,-1.5387736014400773e-05,-1.2875273742136095e-05,-1.465060211945204e-05,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,20,2.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9978123330838854,0.9984151539095624,-0.0006028208256769751,0.0505841583091714,0.043054393410413,0.007529764898758402,-0.0006487958505872503,-0.0004821069852314795,-0.0006028208256770964,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,30,3.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9834580326972026,0.9895098991387474,-0.006051866441544873,0.1925759267214968,0.1533551091370829,0.0392208175844139,-0.006590736251559862,-0.00456389340763769,-0.006051866441544849,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,50,5.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9219724513504044,0.9706131044460028,-0.048640653095598396,0.5352848653586811,0.3285018634522014,0.20678300190647975,-0.053373409256644154,-0.03314163251564004,-0.048640653095598375,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,100,10.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.4554842403033649,0.6077481825885358,-0.15226394228517093,0.7650282513943667,0.6493139429000003,0.11571430849436637,-0.26564731889224374,-0.13397060930812194,-0.15226394228517082,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave,heave,heave,150,15.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.5963373328738083,0.6406634867859853,-0.04432615391217698,0.9356271748224227,0.8827631773037642,0.052863997518658556,-0.052295226668021076,-0.04073375700911917,-0.044326153912176924,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9999410337404016,0.9999543927575776,-1.3359017176028942e-05,0.0046282497473374,0.0040703513901763,0.0005578983571611004,-1.4354643908569592e-05,-1.1415332116001125e-05,-1.335901717582226e-05,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9982493461884328,0.998771319366067,-0.0005219731776342496,0.0477742027718165,0.0400232930042272,0.007750909767589298,-0.0005624058757127811,-0.00044405827404200024,-0.000521973177634036,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9867022776316342,0.9917958212680456,-0.005093543636411346,0.1802596609767718,0.1415883353502045,0.038671325626567304,-0.0054704929610258106,-0.004333178427370373,-0.0050935436364114555,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9370169155199484,0.976165363433708,-0.0391484479137596,0.4829863696975046,0.2971167795137965,0.18586959018370808,-0.041606441952441356,-0.03325316992223734,-0.039148447913759585,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.4010704591746034,0.5660359256800557,-0.1649654665054523,0.758568713683183,0.6457047015676809,0.11286401211550212,-0.2264181767686275,-0.1438159117694457,-0.16496546650545219,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.6049627548643741,0.6546053640617302,-0.04964260919735608,0.9669071325251344,0.9041147119282577,0.06279242059687673,-0.0531258796579648,-0.047662082148595325,-0.04964260919735608,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9999438603169076,0.9999541352489156,-1.0274932008003113e-05,0.0051545982141183,0.0046590713466368,0.0004955268674815003,-1.0832478180116755e-05,-9.325146833387637e-06,-1.0274932008008242e-05,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,20,2.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9983065307864626,0.9987443838258204,-0.00043785303935783837,0.0526203911041237,0.0453099798996365,0.007310411204487201,-0.00045422323332623005,-0.0004086244036434154,-0.00043785303935784726,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,30,3.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.986761590387828,0.9913798655230348,-0.004618275135206851,0.1949516729199752,0.1573135311382741,0.03763814178170111,-0.004735986516000337,-0.004415787202904986,-0.004618275135206868,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,50,5.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9319748746704578,0.9720510744824749,-0.040076199812017044,0.4882167371665483,0.3129396170614925,0.1752771201050558,-0.04165258268015776,-0.03933492751165671,-0.04007619981201698,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,100,10.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.4579266068130608,0.57722207784159,-0.11929547102852917,0.8385760699419856,0.7405758904001096,0.09800017954187601,-0.12876837048793466,-0.10891831516502821,-0.11929547102852894,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch,pitch,pitch,150,15.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.5235497815741448,0.5685430291800149,-0.04499324760587009,1.0299292103507698,0.9800931534741492,0.04983605687662063,-0.04641030073648572,-0.04341203716059336,-0.04499324760587009,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.999939332379607,0.9999491103990557,-9.77801944868073e-06,0.0057681816577937,0.0052829314028592,0.00048525025493450016,-1.019470605720745e-05,-9.169874883351944e-06,-9.778019448517619e-06,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,20,2.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9981493451385032,0.9985922251809312,-0.0004428800424279844,0.0585389159947713,0.0510562080080048,0.0074827079867665,-0.0004558672809810674,-0.0004264120971374411,-0.00044288004242807764,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,30,3.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9852359243725816,0.9901508736551454,-0.004914949282563863,0.2147398508000871,0.17539143072722,0.039348420072867096,-0.005048823277296485,-0.004780023654618333,-0.004914949282563788,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,50,5.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.9186110712952956,0.9652990591568598,-0.04668798786156414,0.5171630499759701,0.337687859347483,0.17947519062848705,-0.049661983003762705,-0.04511207579855538,-0.04668798786156418,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,100,10.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.5033927058989706,0.593826290683905,-0.09043358478493446,0.8988713022035543,0.8129182483161286,0.08595305388742569,-0.09548415034444938,-0.08374405365989535,-0.09043358478493446,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,150,15.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,True,scored on the L=400 origin intersection; drops its leading 60 windows,0.4672519969175074,0.5029277766457309,-0.035675779728223445,1.052682091597699,1.016824652865972,0.0358574387317272,-0.037448377855095416,-0.03298574767348704,-0.035675779728223334,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9999659368631624,0.9999679395962012,-2.0027330388527886e-06,0.003114103214881,0.0030211700952468,9.293311963420002e-05,-9.438108237469877e-06,-6.567133189315722e-07,-2.0027330388854163e-06,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,20,2.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9990155310471984,0.9991583123335228,-0.00014278128632438936,0.0322028404733409,0.0297761573024154,0.0024266831709254984,-0.0003690176346618799,-0.00010339469633695543,-0.00014278128632425264,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,30,3.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9928416774598866,0.9946148656353836,-0.001773188175496987,0.1219616667427858,0.1057830272422357,0.016178639500550096,-0.0035605636926221013,-0.0014813090815410373,-0.0017731881754970346,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,50,5.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9701472228432156,0.9865485506541888,-0.016401327810973143,0.3333783913654434,0.2237843014660375,0.10959408989940589,-0.02596882415399852,-0.015053385810524617,-0.01640132781097315,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,100,10.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.6836631994289193,0.7728577455670484,-0.08919454613812916,0.5586696192085928,0.4734009899647204,0.08526862924387241,-0.2148043938652534,-0.07923324853358506,-0.0891945461381293,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll,roll,roll,150,15.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.7444769012864989,0.7795253775534234,-0.03504847626692453,0.735810400743149,0.6834868185082614,0.05232358223488753,-0.043849664182455096,-0.033361590046589895,-0.035048476266924644,,grid_cell,12.0,480.0,1000.0,0.95,0.0
lookback_10s,lookback,lookback_10s,lookback_20s,dlinear_ols,0.0,dlinear_ols,dlinear_ols,False,unseen_heading,ideal,ideal,roll_rate,roll_rate,roll_rate,10,1.0,100,200,False,False,False,False,True,30300.0,60300.0,-0.4975124378109453,,True,False,scored on the L=400 origin intersection; drops its leading 60 windows,0.9999656571623684,0.9999679672801112,-2.3101177427653496e-06,0.0032087158832093,0.0030989179936118,0.00010979788959749985,-1.0024625148878626e-05,-4.779753189506839e-07,-2.3101177426995182e-06,,grid_cell,12.0,480.0,1000.0,0.95,0.0
